BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2013-09-20,102.36,80174540,8177558582.9
TQBR,2013-09-23,101.82,79846990,8122027376.8
TQBR,2013-09-24,100.5,81642090,8236652132.7
TQBR,2013-09-25,101.95,76053110,7698481125.8
TQBR,2013-09-26,101.67,74163010,7550149333.1
TQBR,2013-09-27,98.59,90396330,9039371230.2
TQBR,2013-09-30,97.86,71124930,6951275236.4
TQBR,2013-10-01,99.16,74492480,7348201302.0
TQBR,2013-10-02,97.74,79877890,7832633780.8
TQBR,2013-10-03,98.24,77836460,7636356587.8
TQBR,2013-10-04,100.39,81230790,8044032186.0
TQBR,2013-10-07,100.3,84643630,8444238704.6
TQBR,2013-10-08,102.11,113584170,11492433220.8
TQBR,2013-10-09,101.48,99305220,10134006225.6
TQBR,2013-10-10,103.43,111791100,11536048960.9
TQBR,2013-10-11,102.87,91915670,9490899050.7
TQBR,2013-10-14,102.93,66291240,6785594668.1
TQBR,2013-10-15,104.55,103099720,10744237384.9
TQBR,2013-10-16,104.05,84614620,8826344719.3
TQBR,2013-10-17,103.33,83012030,8559085005.9
TQBR,2013-10-18,105.14,115501360,12103001187.6
TQBR,2013-10-21,105.43,63746540,6720117373.7
TQBR,2013-10-22,105.4,71694660,7546193473.6
TQBR,2013-10-23,103.29,78066510,8134061948.9
TQBR,2013-10-24,102.86,68751720,7093237406.4
TQBR,2013-10-25,102.99,78521210,8077202601.5
TQBR,2013-10-28,102.84,71025060,7341378294.5
TQBR,2013-10-29,102.8,65077430,6693329277.1
TQBR,2013-10-30,103.11,82968330,8588091560.5
TQBR,2013-10-31,102.74,87954830,9009426920.2
TQBR,2013-11-01,103.65,62858850,6487724118.8
TQBR,2013-11-05,102.47,61356730,6334353453.1
TQBR,2013-11-06,102.59,66133090,6788343762.2
TQBR,2013-11-07,103.55,76238840,7853920862.9
TQBR,2013-11-08,101.86,89014360,9092257528.6
TQBR,2013-11-11,101.77,53096350,5414294162.2
TQBR,2013-11-12,104.25,112492620,11609013876.2
TQBR,2013-11-13,101.81,135946290,14068365579.8
