BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2015-06-19,250.0,4285600,1059374768.5
TQBR,2015-06-22,251.6,3964370,999149689.5
TQBR,2015-06-23,250.0,2393450,598532268.5
TQBR,2015-06-24,246.05,2543740,630004961.5
TQBR,2015-06-25,238.55,7550970,1825536110.5
TQBR,2015-06-26,229.9,10976610,2538030850.5
TQBR,2015-06-29,229.65,3308580,753912767.5
TQBR,2015-06-30,232.0,4250100,978307953.0
TQBR,2015-07-01,232.0,2116110,491810651.0
TQBR,2015-07-02,231.2,1432310,331693427.0
TQBR,2015-07-03,228.4,2020870,463353172.5
TQBR,2015-07-06,222.8,4226230,949788152.5
TQBR,2015-07-07,220.5,5501670,1214926601.5
TQBR,2015-07-08,219.0,5673990,1233583462.0
TQBR,2015-07-09,223.6,5694430,1269060147.5
TQBR,2015-07-10,227.0,4021380,909809552.5
TQBR,2015-07-13,231.5,4215210,963648773.5
TQBR,2015-07-14,228.8,6253990,1419886821.0
TQBR,2015-07-15,230.5,4149190,955206991.5
TQBR,2015-07-16,233.9,3740940,867114992.0
TQBR,2015-07-17,232.0,2328100,542618881.0
TQBR,2015-07-20,227.2,3144080,721904419.5
TQBR,2015-07-21,227.05,5486910,1236983787.0
TQBR,2015-07-22,226.95,3229380,728066241.0
TQBR,2015-07-23,223.2,4001320,895907673.0
TQBR,2015-07-24,220.6,4197080,936961569.5
TQBR,2015-07-27,220.5,4427340,971778067.0
TQBR,2015-07-28,222.9,6371160,1426478116.5
TQBR,2015-07-29,229.0,5222810,1184668230.0
TQBR,2015-07-30,230.1,3312550,765072930.5
TQBR,2015-07-31,236.7,6529700,1520385881.5
TQBR,2015-08-03,233.05,3930070,916608821.5
TQBR,2015-08-04,233.05,3746950,874808080.0
TQBR,2015-08-05,236.15,3131330,736012104.0
TQBR,2015-08-06,233.65,3852140,901777721.5
TQBR,2015-08-07,235.55,2956580,697508878.5
TQBR,2015-08-10,236.85,2963420,699719623.5
TQBR,2015-08-11,235.5,4098090,980657545.5
TQBR,2015-08-12,240.0,3629660,861600548.0
TQBR,2015-08-13,243.9,6318340,1542334400.5
TQBR,2015-08-14,246.6,4050080,998305352.5
TQBR,2015-08-17,245.15,3506100,859503574.0
TQBR,2015-08-18,243.25,2093090,510084183.0
TQBR,2015-08-19,241.05,3413300,827312176.0
TQBR,2015-08-20,240.7,4026120,968518716.0
TQBR,2015-08-21,235.25,4245490,1007147157.5
TQBR,2015-08-24,227.25,8742420,1998079115.5
TQBR,2015-08-25,235.4,5475020,1277883558.0
TQBR,2015-08-26,240.0,5102530,1210371595.5
TQBR,2015-08-27,245.5,6148860,1494926668.0
TQBR,2015-08-28,246.35,7937020,1940060682.0
TQBR,2015-08-31,245.1,5196980,1267422449.0
TQBR,2015-09-01,242.7,5721870,1403037989.0
