BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-04-24,84.0,178200,14911273.3
TQBR,2014-04-25,83.89,218560,18146466.1
TQBR,2014-04-28,82.91,14690,1213260.5
TQBR,2014-04-29,80.46,108880,9019737.2
TQBR,2014-04-30,82.31,180240,14796466.4
TQBR,2014-05-02,84.83,13730,1153669.6
TQBR,2014-05-05,82.4,6630,548378.4
TQBR,2014-05-06,83.01,8210,684214.1
TQBR,2014-05-07,84.88,16290,1364236.4
TQBR,2014-05-08,84.5,40610,3404914.9
TQBR,2014-05-12,83.52,45150,3771888.3
TQBR,2014-05-13,83.35,13770,1162192.9
TQBR,2014-05-14,81.9,173160,14142409.5
TQBR,2014-05-15,81.89,48660,4029371.7
TQBR,2014-05-16,82.51,360090,29709144.2
TQBR,2014-05-19,84.51,860280,72069387.5
TQBR,2014-05-20,85.0,59650,5022560.1
TQBR,2014-05-21,85.65,112530,9515526.5
TQBR,2014-05-22,87.0,76330,6465430.1
TQBR,2014-05-23,84.7,42760,3628933.7
TQBR,2014-05-26,84.22,8890,751807.8
TQBR,2014-05-27,88.0,1137820,98984587.2
TQBR,2014-05-28,89.0,235570,20917927.9
TQBR,2014-05-29,89.57,64610,5731667.3
TQBR,2014-05-30,93.98,158880,14495326.1
TQBR,2014-06-02,94.99,198730,18746694.8
TQBR,2014-06-03,94.7,88260,8322926.4
TQBR,2014-06-04,94.0,16350,1537766.3
TQBR,2014-06-05,91.29,33480,3075879.4
TQBR,2014-06-06,90.0,34700,3147023.4
TQBR,2014-06-09,87.76,56310,5104521.2
TQBR,2014-06-10,84.35,256450,21861073.8
TQBR,2014-06-11,81.42,378790,31029501.4
TQBR,2014-06-16,80.23,708540,56958247.1
TQBR,2014-06-17,79.9,99670,7917918.0
TQBR,2014-06-18,79.94,117440,9409325.5
TQBR,2014-06-19,79.4,124780,9950693.5
TQBR,2014-06-20,79.69,220400,17611639.4
TQBR,2014-06-23,79.01,73590,5779816.7
TQBR,2014-06-24,79.22,39840,3145709.4
TQBR,2014-06-25,78.12,38500,3024773.6
TQBR,2014-06-26,79.76,36890,2908866.4
TQBR,2014-06-27,79.78,28090,2239087.4
TQBR,2014-06-30,79.45,39840,3175512.5
TQBR,2014-07-01,78.5,26440,2087949.3
TQBR,2014-07-02,81.69,241560,19388633.1
TQBR,2014-07-03,80.2,94870,7694731.3
TQBR,2014-07-04,81.0,186290,15079410.9
TQBR,2014-07-07,81.28,934580,76595352.7
TQBR,2014-07-08,80.65,1038450,85453724.2
TQBR,2014-07-09,79.99,188480,15195133.6
TQBR,2014-07-10,79.66,77740,6145404.0
TQBR,2014-07-11,78.33,32580,2552190.2
TQBR,2014-07-14,77.4,55880,4346455.0
TQBR,2014-07-15,77.65,16580,1285327.4
TQBR,2014-07-16,78.05,103040,7965128.9
TQBR,2014-07-17,75.5,95020,7240378.2
TQBR,2014-07-18,76.6,74940,5637026.8
TQBR,2014-07-21,76.35,12480,955981.3
TQBR,2014-07-22,77.87,29430,2290025.0
TQBR,2014-07-23,78.7,60290,4643209.0
TQBR,2014-07-24,78.0,37240,2880866.7
TQBR,2014-07-25,76.02,25120,1928849.8
TQBR,2014-07-28,74.0,207650,15270971.2
TQBR,2014-07-29,74.75,24420,1811992.0
TQBR,2014-07-30,77.01,208840,15781769.0
TQBR,2014-07-31,78.26,722380,56288309.0
TQBR,2014-08-01,78.4,66680,5219298.3
