BOARDID,TRADEDATE,CLOSE,VOLUME,VALUE
TQBR,2014-03-13,40.0,3288175,130846055.3
TQBR,2014-03-14,37.0,6826296,243186034.6
TQBR,2014-03-17,39.9,5232405,202989614.3
TQBR,2014-03-18,39.9,4350350,172685325.7
TQBR,2014-03-19,39.5,2951390,116051524.2
TQBR,2014-03-20,39.1,1427430,55488231.1
TQBR,2014-03-21,39.7,2201352,84759822.4
TQBR,2014-03-24,43.2,4029978,173363591.7
TQBR,2014-03-25,42.4,2038536,87325710.2
TQBR,2014-03-26,42.7,1206259,51309207.0
TQBR,2014-03-27,41.0,854172,35211138.9
TQBR,2014-03-28,36.5,10291569,392767937.2
TQBR,2014-03-31,38.4,3105231,117765192.6
TQBR,2014-04-01,38.0,1914259,73025329.8
TQBR,2014-04-02,38.2,1477700,56050814.5
TQBR,2014-04-03,38.3,1759757,68018551.8
TQBR,2014-04-04,39.5,2708142,103848007.1
TQBR,2014-04-07,38.6,6548862,263786339.3
TQBR,2014-04-08,37.5,3811823,145848691.4
TQBR,2014-04-09,38.2,709587,26919722.7
TQBR,2014-04-10,38.4,1587885,60886440.7
TQBR,2014-04-11,38.4,1488865,56740126.8
TQBR,2014-04-14,38.1,708509,26972151.6
TQBR,2014-04-15,37.0,965871,36191901.6
TQBR,2014-04-16,37.2,707945,26358211.6
TQBR,2014-04-17,37.7,752457,28510590.9
TQBR,2014-04-18,39.0,2172191,84561938.5
TQBR,2014-04-21,39.1,993394,38706192.4
TQBR,2014-04-22,39.2,1162063,45312566.1
TQBR,2014-04-23,39.2,938678,36485156.7
TQBR,2014-04-24,38.3,1753979,67197411.8
TQBR,2014-04-25,39.0,4130234,157167987.6
TQBR,2014-04-28,39.1,578892,22412444.3
TQBR,2014-04-29,38.7,768161,29898054.0
TQBR,2014-04-30,37.5,909315,34423108.7
TQBR,2014-05-02,38.7,1047501,39675094.5
TQBR,2014-05-05,39.4,834666,32435899.6
TQBR,2014-05-06,39.6,1555868,61009621.2
TQBR,2014-05-07,41.7,2161097,89031982.6
TQBR,2014-05-08,44.5,5552447,240454124.4
TQBR,2014-05-12,48.5,8602304,405126724.3
TQBR,2014-05-13,49.2,3340734,163788485.2
TQBR,2014-05-14,48.5,1296370,63548387.9
TQBR,2014-05-15,47.5,3058554,146817699.9
TQBR,2014-05-16,46.9,1381552,64730326.2
TQBR,2014-05-19,47.4,861104,41022399.3
TQBR,2014-05-20,47.0,767498,36340043.6
TQBR,2014-05-21,45.7,1070871,48996312.4
TQBR,2014-05-22,46.1,946657,42963785.2
TQBR,2014-05-23,46.2,534844,24797175.0
TQBR,2014-05-26,46.8,660169,30909408.6
TQBR,2014-05-27,45.1,569877,25982232.2
TQBR,2014-05-28,45.1,531259,24173489.7
TQBR,2014-05-29,46.5,797346,36773462.0
TQBR,2014-05-30,47.5,1464722,69524271.7
TQBR,2014-06-02,46.3,946327,44434200.1
TQBR,2014-06-03,49.3,2448717,118933658.9
TQBR,2014-06-04,48.3,406506,19688443.9
TQBR,2014-06-05,47.3,413621,19987506.6
TQBR,2014-06-06,49.2,716895,34374700.6
TQBR,2014-06-09,49.7,890675,45103504.5
TQBR,2014-06-10,53.2,1481718,77391386.3
TQBR,2014-06-11,51.4,1032257,53705207.0
TQBR,2014-06-16,52.0,845291,43995472.4
TQBR,2014-06-17,55.5,3067068,168096586.3
TQBR,2014-06-18,53.7,1146839,62353345.1
TQBR,2014-06-19,51.0,2195352,112828298.1
TQBR,2014-06-20,50.8,950013,48153186.6
TQBR,2014-06-23,51.2,676660,35061667.1
TQBR,2014-06-24,50.5,967429,48829016.7
TQBR,2014-06-25,51.1,970397,49578925.6
TQBR,2014-06-26,51.3,709391,36527286.9
TQBR,2014-06-27,52.8,497809,25656480.6
TQBR,2014-06-30,52.4,317208,16596433.5
TQBR,2014-07-01,51.2,413850,21262064.5
TQBR,2014-07-02,51.2,288689,14807064.9
TQBR,2014-07-03,51.3,752048,38617850.7
TQBR,2014-07-04,50.8,918645,47247114.6
TQBR,2014-07-07,51.5,835313,42772100.6
TQBR,2014-07-08,50.6,212686,10914095.7
TQBR,2014-07-09,50.3,284798,14314621.8
TQBR,2014-07-10,42.9,4954948,222575365.7
TQBR,2014-07-11,38.5,7781780,297518816.4
TQBR,2014-07-14,39.5,3678100,147006357.4
TQBR,2014-07-15,42.7,2456339,102157842.8
TQBR,2014-07-16,41.4,1712359,71573879.9
TQBR,2014-07-17,40.0,1300450,52641915.4
TQBR,2014-07-18,40.3,814504,32520077.8
TQBR,2014-07-21,40.6,406048,16424237.4
TQBR,2014-07-22,39.9,611454,24588016.9
TQBR,2014-07-23,41.3,1678908,68306749.1
TQBR,2014-07-24,40.3,1015261,41371441.4
TQBR,2014-07-25,38.9,1017168,40395126.9
TQBR,2014-07-28,39.8,2887780,112635016.6
TQBR,2014-07-29,38.8,964901,37565184.0
TQBR,2014-07-30,39.4,1188166,47118809.1
TQBR,2014-07-31,38.5,412689,16139297.5
TQBR,2014-08-01,37.3,806582,30232716.4
TQBR,2014-08-04,37.3,270536,10100468.1
TQBR,2014-08-05,36.5,901524,33389050.8
TQBR,2014-08-06,33.8,3665226,121489383.0
TQBR,2014-08-07,31.3,2747920,87534227.9
TQBR,2014-08-08,29.3,4493681,131652143.5
